Start_End,Location,Iteration,Lux_value
Start,1,1,560
Start,1,2,690
Start,1,3,669
Start,2,1,1066
Start,2,2,1078
Start,2,3,1086
Start,3,1,1504
Start,3,2,1564
Start,3,3,1576
Start,4,1,1350
Start,4,2,1379
Start,4,3,1392
End,1,1,770
End,1,2,783
End,1,3,795
End,2,1,1017
End,2,2,1032
End,2,3,1041
End,3,1,1492
End,3,2,1522
End,3,3,1498
End,4,1,1393
End,4,2,1502
End,4,3,1395
