Start_End,Location,Iteration,Lux_value
Start,1,1,885
Start,1,2,906
Start,1,3,867
Start,2,1,1135
Start,2,2,1139
Start,2,3,1178
Start,3,1,976
Start,3,2,1122
Start,3,3,1078
Start,4,1,947
Start,4,2,1039
Start,4,3,962
End,1,1,865
End,1,2,694
End,1,3,888
End,2,1,1285
End,2,2,1319
End,2,3,1301
End,3,1,1108
End,3,2,1115
End,3,3,1052
End,4,1,812
End,4,2,815
End,4,3,798
