Start_End,Location,Iteration,Lux_value
Start,1,1,7377
Start,1,2,7546
Start,1,3,7530
Start,2,1,5006
Start,2,2,5059
Start,2,3,5245
Start,3,1,3401
Start,3,2,3502
Start,3,3,3530
Start,4,1,3826
Start,4,2,3761
Start,4,3,3855
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
