Start_End,Location,Iteration,Lux_value
Start,1,1,925
Start,1,2,928
Start,1,3,924
Start,2,1,1438
Start,2,2,1456
Start,2,3,1459
Start,3,1,1172
Start,3,2,1188
Start,3,3,1186
Start,4,1,799
Start,4,2,798
Start,4,3,802
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
