Start_End,Location,Iteration,Lux_value
Start,1,1,818
Start,1,2,789
Start,1,3,810
Start,2,1,1162
Start,2,2,1166
Start,2,3,1169
Start,3,1,1015
Start,3,2,1008
Start,3,3,1004
Start,4,1,745
Start,4,2,736
Start,4,3,731
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
