Start_End,Location,Iteration,Lux_value
Start,1,1,60500
Start,1,2,53430
Start,1,3,60050
Start,2,1,982600
Start,2,2,983200
Start,2,3,986400
Start,3,1,58420
Start,3,2,56340
Start,3,3,55000
Start,4,1,40640
Start,4,2,54140
Start,4,3,61530
End,1,1,36230
End,1,2,36460
End,1,3,35700
End,2,1,3095
End,2,2,3100
End,2,3,3135
End,3,1,29450
End,3,2,29590
End,3,3,29670
End,4,1,27520
End,4,2,28470
End,4,3,27190
