Start_End,Location,Iteration,Lux_value
Start,1,1,1251
Start,1,2,1058
Start,1,3,1057
Start,2,1,1664
Start,2,2,1594
Start,2,3,1633
Start,3,1,1033
Start,3,2,1037
Start,3,3,1021
Start,4,1,1005
Start,4,2,965
Start,4,3,983
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
