Start_End,Location,Iteration,Lux_value
Start,1,1,1077
Start,1,2,1059
Start,1,3,1068
Start,2,1,1599
Start,2,2,1601
Start,2,3,1606
Start,3,1,936
Start,3,2,991
Start,3,3,1026
Start,4,1,1075
Start,4,2,1053
Start,4,3,1045
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
