Start_End,Location,Iteration,Lux_value
Start,1,1,928
Start,1,2,957
Start,1,3,995
Start,2,1,1130
Start,2,2,1177
Start,2,3,1198
Start,3,1,943
Start,3,2,914
Start,3,3,948
Start,4,1,853
Start,4,2,887
Start,4,3,890
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
