Start_End,Location,Iteration,Lux_value
Start,1,1,5498
Start,1,2,5479
Start,1,3,5490
Start,2,1,5473
Start,2,2,5685
Start,2,3,5649
Start,3,1,119800
Start,3,2,122100
Start,3,3,120900
Start,4,1,4430
Start,4,2,4567
Start,4,3,4576
End,1,1,4534
End,1,2,4623
End,1,3,4767
End,2,1,3796
End,2,2,3729
End,2,3,3739
End,3,1,5888
End,3,2,5870
End,3,3,5875
End,4,1,4127
End,4,2,4398
End,4,3,3992
