Start_End,Location,Iteration,Lux_value
Start,1,1,3522
Start,1,2,3578
Start,1,3,3590
Start,2,1,9235
Start,2,2,9237
Start,2,3,9605
Start,3,1,9365
Start,3,2,9658
Start,3,3,9646
Start,4,1,3535
Start,4,2,3510
Start,4,3,3511
End,1,1,3314
End,1,2,3237
End,1,3,3270
End,2,1,4858
End,2,2,4779
End,2,3,4828
End,3,1,30910
End,3,2,27810
End,3,3,30260
End,4,1,3142
End,4,2,2754
End,4,3,2962
