Start_End,Location,Iteration,Lux_value
Start,1,1,1180
Start,1,2,1188
Start,1,3,1224
Start,2,1,943
Start,2,2,920
Start,2,3,946
Start,3,1,963
Start,3,2,911
Start,3,3,891
Start,4,1,1146
Start,4,2,1158
Start,4,3,1093
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
