Start_End,Location,Iteration,Lux_value
Start,1,1,3522
Start,1,2,3578
Start,1,3,3590
Start,2,1,9235
Start,2,2,9237
Start,2,3,9605
Start,3,1,9365
Start,3,2,9658
Start,3,3,9646
Start,4,1,3535
Start,4,2,3510
Start,4,3,3511
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
