Start_End,Location,Iteration,Lux_value
Start,1,1,5193
Start,1,2,5450
Start,1,3,5404
Start,2,1,2476
Start,2,2,1992
Start,2,3,2734
Start,3,1,1597
Start,3,2,1657
Start,3,3,1653
Start,4,1,2321
Start,4,2,1930
Start,4,3,1663
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
