Start_End,Location,Iteration,Lux_value
Start,1,1,834
Start,1,2,852
Start,1,3,846
Start,2,1,747
Start,2,2,767
Start,2,3,763
Start,3,1,898
Start,3,2,895
Start,3,3,892
Start,4,1,1042
Start,4,2,787
Start,4,3,772
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
