Start_End,Location,Iteration,Lux_value
Start,1,1,663
Start,1,2,658
Start,1,3,660
Start,2,1,980
Start,2,2,987
Start,2,3,998
Start,3,1,996
Start,3,2,1018
Start,3,3,1011
Start,4,1,1455
Start,4,2,1415
Start,4,3,1435
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
