Start_End,Location,Iteration,Lux_value
Start,1,1,9053
Start,1,2,7752
Start,1,3,6898
Start,2,1,37740
Start,2,2,37730
Start,2,3,37150
Start,3,1,2640
Start,3,2,2696
Start,3,3,2688
Start,4,1,2225
Start,4,2,2215
Start,4,3,2213
End,1,1,5056
End,1,2,6785
End,1,3,6825
End,2,1,1469
End,2,2,1483
End,2,3,1500
End,3,1,1725
End,3,2,1726
End,3,3,1698
End,4,1,5021
End,4,2,4857
End,4,3,5225
