Start_End,Location,Iteration,Lux_value
Start,1,1,498
Start,1,2,518
Start,1,3,522
Start,2,1,1436
Start,2,2,1406
Start,2,3,1408
Start,3,1,1505
Start,3,2,1498
Start,3,3,1444
Start,4,1,468
Start,4,2,480
Start,4,3,513
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
