Start_End,Location,Iteration,Lux_value
Start,1,1,625
Start,1,2,624
Start,1,3,612
Start,2,1,1549
Start,2,2,1567
Start,2,3,1558
Start,3,1,1686
Start,3,2,1656
Start,3,3,1632
Start,4,1,636
Start,4,2,619
Start,4,3,642
End,1,1,592
End,1,2,588
End,1,3,563
End,2,1,1583
End,2,2,1531
End,2,3,1574
End,3,1,1683
End,3,2,1711
End,3,3,1645
End,4,1,656
End,4,2,637
End,4,3,625
