Participant ID,Moderator Initials,Device Type,Session Type,Survey Type,Timestamp,Global Time (seconds),Target Time (seconds),Deviation (seconds),Response,Focus,Missed
10029,KM,AI Glasses & Neural Band,Capture & Share,misc,2025-10-30 13:21:37.021,595,600,-5,0,"",false
10029,KM,AI Glasses & Neural Band,Capture & Share,eyestrain,2025-10-30 13:21:42.632,600,600,0,1,"",false
