Start_End,Location,Iteration,Lux_value
Start,1,1,1373
Start,1,2,1342
Start,1,3,1354
Start,2,1,1109
Start,2,2,1163
Start,2,3,1154
Start,3,1,1585
Start,3,2,1552
Start,3,3,1561
Start,4,1,2062
Start,4,2,2153
Start,4,3,2097
End,1,1,1372
End,1,2,1357
End,1,3,1363
End,2,1,1052
End,2,2,1068
End,2,3,1045
End,3,1,1518
End,3,2,1522
End,3,3,1533
End,4,1,1972
End,4,2,1981
End,4,3,1967
