Start_End,Location,Iteration,Lux_value
Start,1,1,541
Start,1,2,530
Start,1,3,529
Start,2,1,1918
Start,2,2,1866
Start,2,3,1830
Start,3,1,1501
Start,3,2,1433
Start,3,3,1436
Start,4,1,458
Start,4,2,472
Start,4,3,444
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
