Start_End,Location,Iteration,Lux_value
Start,1,1,733
Start,1,2,818
Start,1,3,907
Start,2,1,1045
Start,2,2,1055
Start,2,3,1010
Start,3,1,815
Start,3,2,815
Start,3,3,822
Start,4,1,1144
Start,4,2,1189
Start,4,3,1088
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
