Start_End,Location,Iteration,Lux_value
Start,1,1,3694
Start,1,2,3809
Start,1,3,3774
Start,2,1,1080
Start,2,2,1036
Start,2,3,1198
Start,3,1,9264
Start,3,2,9601
Start,3,3,9618
Start,4,1,4699
Start,4,2,4646
Start,4,3,4618
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
