Start_End,Location,Iteration,Lux_value
Start,1,1,1281
Start,1,2,1376
Start,1,3,1430
Start,2,1,1634
Start,2,2,1631
Start,2,3,1632
Start,3,1,941
Start,3,2,944
Start,3,3,939
Start,4,1,920
Start,4,2,923
Start,4,3,952
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
