Start_End,Location,Iteration,Lux_value
Start,1,1,1378
Start,1,2,1126
Start,1,3,1343
Start,2,1,1621
Start,2,2,1602
Start,2,3,1600
Start,3,1,870
Start,3,2,890
Start,3,3,880
Start,4,1,686
Start,4,2,832
Start,4,3,786
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
