Start_End,Location,Iteration,Lux_value
Start,1,1,1328
Start,1,2,1337
Start,1,3,1346
Start,2,1,1175
Start,2,2,1178
Start,2,3,1181
Start,3,1,1589
Start,3,2,1584
Start,3,3,1582
Start,4,1,1605
Start,4,2,1610
Start,4,3,1620
End,1,1,1231
End,1,2,1237
End,1,3,1232
End,2,1,1067
End,2,2,1069
End,2,3,1065
End,3,1,1827
End,3,2,1822
End,3,3,1815
End,4,1,1746
End,4,2,1702
End,4,3,1709
