Start_End,Location,Iteration,Lux_value
Start,1,1,577
Start,1,2,578
Start,1,3,573
Start,2,1,538
Start,2,2,528
Start,2,3,545
Start,3,1,1778
Start,3,2,1797
Start,3,3,1806
Start,4,1,1613
Start,4,2,1584
Start,4,3,1575
End,1,1,523
End,1,2,557
End,1,3,553
End,2,1,547
End,2,2,539
End,2,3,529
End,3,1,1779
End,3,2,1832
End,3,3,1790
End,4,1,1556
End,4,2,1540
End,4,3,1521
