Start_End,Location,Iteration,Lux_value
Start,1,1,16180
Start,1,2,15890
Start,1,3,15820
Start,2,1,4547
Start,2,2,4489
Start,2,3,4494
Start,3,1,2148
Start,3,2,2126
Start,3,3,2148
Start,4,1,3709
Start,4,2,3613
Start,4,3,3712
End,1,1,1
End,1,2,1
End,1,3,1
End,2,1,0
End,2,2,0
End,2,3,0
End,3,1,0
End,3,2,0
End,3,3,0
End,4,1,8
End,4,2,7
End,4,3,9
