Start_End,Location,Iteration,Lux_value
Start,1,1,1041
Start,1,2,1032
Start,1,3,1019
Start,2,1,1197
Start,2,2,1148
Start,2,3,1155
Start,3,1,977
Start,3,2,926
Start,3,3,945
Start,4,1,815
Start,4,2,802
Start,4,3,788
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
