Participant ID,Moderator Initials,Device Type,Session Type,Survey Type,Timestamp,Global Time (seconds),Target Time (seconds),Deviation (seconds),Response,Focus,Missed
1048,MAX,Gen 2 Glasses,Capture & Share,misc,2025-11-06 11:11:16.324,565,600,-35,0,"Glasses screen, Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 11:11:17.816,566,600,-34,1,"Glasses screen, Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,misc,2025-11-06 11:21:14.521,1163,1200,-37,0,"Real world, plain backdrop, Real world, busy/mixed backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 11:21:16.235,1165,1200,-35,1,"Real world, plain backdrop, Real world, busy/mixed backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,misc,2025-11-06 11:31:10.210,1759,1800,-41,0,"Real world, plain backdrop, Real world, busy/mixed backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,discomfort,2025-11-06 11:31:15.994,1765,1800,-35,0,"Real world, plain backdrop, Real world, busy/mixed backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 11:31:18.348,1767,1800,-33,2,"Real world, plain backdrop, Real world, busy/mixed backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,misc,2025-11-06 11:41:18.851,2367,2400,-33,0,"Real world, plain backdrop, Real world, busy/mixed backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 11:41:21.124,2370,2400,-30,1,"Real world, plain backdrop, Real world, busy/mixed backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,misc,2025-11-06 11:51:14.738,2963,3000,-37,0,"Phone screen, Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 11:51:20.057,2969,3000,-31,1,"Phone screen, Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,misc,2025-11-06 12:01:10.799,3559,3600,-41,0,"Phone screen, Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,discomfort,2025-11-06 12:01:13.164,3562,3600,-38,0,"Phone screen, Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 12:01:15.645,3564,3600,-36,1,"Phone screen, Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,misc,2025-11-06 12:11:17.849,4166,4200,-34,0,"Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 12:11:19.097,4168,4200,-32,1,"Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,misc,2025-11-06 12:21:30.209,4779,4800,-21,0,"Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 12:21:42.294,4791,4800,-9,1,"Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,misc,2025-11-06 12:31:48.922,5398,5400,-2,0,"Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,discomfort,2025-11-06 12:31:50.849,5399,5400,-1,0,"Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 12:31:53.055,5402,5400,2,1,"Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,misc,2025-11-06 12:41:11.473,5960,6000,-40,0,"Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 12:41:12.864,5962,6000,-38,1,"Real world, plain backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,misc,2025-11-06 12:51:10.952,6560,6600,-40,0,"Real world, plain backdrop, Real world, busy/mixed backdrop",false
1048,MAX,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 12:51:13.722,6562,6600,-38,2,"Real world, plain backdrop, Real world, busy/mixed backdrop",false
