Start_End,Location,Iteration,Lux_value
Start,1,1,2850
Start,1,2,2984
Start,1,3,2615
Start,2,1,2847
Start,2,2,2953
Start,2,3,2535
Start,3,1,1744
Start,3,2,1496
Start,3,3,1527
Start,4,1,1835
Start,4,2,2074
Start,4,3,2078
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
