Start_End,Location,Iteration,Lux_value
Start,1,1,310
Start,1,2,376
Start,1,3,365
Start,2,1,1002
Start,2,2,1011
Start,2,3,1013
Start,3,1,1097
Start,3,2,1105
Start,3,3,1057
Start,4,1,1354
Start,4,2,1465
Start,4,3,1354
End,1,1,1060
End,1,2,987
End,1,3,1083
End,2,1,1234
End,2,2,1267
End,2,3,1265
End,3,1,308
End,3,2,303
End,3,3,324
End,4,1,954
End,4,2,855
End,4,3,929
