Start_End,Location,Iteration,Lux_value
Start,1,1,51340
Start,1,2,51330
Start,1,3,5138
Start,2,1,5065
Start,2,2,5080
Start,2,3,5072
Start,3,1,1426
Start,3,2,1599
Start,3,3,1570
Start,4,1,14450
Start,4,2,14670
Start,4,3,13720
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
