Start_End,Location,Iteration,Lux_value
Start,1,1,1375
Start,1,2,1350
Start,1,3,1404
Start,2,1,1036
Start,2,2,1023
Start,2,3,1049
Start,3,1,1326
Start,3,2,1316
Start,3,3,1332
Start,4,1,1840
Start,4,2,1846
Start,4,3,1816
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
