Start_End,Location,Iteration,Lux_value
Start,1,1,273
Start,1,2,267
Start,1,3,274
Start,2,1,582
Start,2,2,603
Start,2,3,587
Start,3,1,640
Start,3,2,646
Start,3,3,577
Start,4,1,340
Start,4,2,348
Start,4,3,349
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
