Start_End,Location,Iteration,Lux_value
Start,1,1,345
Start,1,2,332
Start,1,3,336
Start,2,1,590
Start,2,2,626
Start,2,3,649
Start,3,1,222
Start,3,2,230
Start,3,3,237
Start,4,1,247
Start,4,2,259
Start,4,3,251
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
