Start_End,Location,Iteration,Lux_value
Start,1,1,1001
Start,1,2,1079
Start,1,3,1092
Start,2,1,361
Start,2,2,368
Start,2,3,369
Start,3,1,288
Start,3,2,338
Start,3,3,300
Start,4,1,558
Start,4,2,527
Start,4,3,497
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
