Start_End,Location,Iteration,Lux_value
Start,1,1,46050
Start,1,2,45900
Start,1,3,45930
Start,2,1,4896
Start,2,2,4930
Start,2,3,4923
Start,3,1,1702
Start,3,2,1724
Start,3,3,1814
Start,4,1,9684
Start,4,2,9201
Start,4,3,9719
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
