Participant ID,Moderator Initials,Device Type,Session Type,Survey Type,Timestamp,Global Time (seconds),Target Time (seconds),Deviation (seconds),Response,Focus,Missed
2001,BDY,Gen 2 Glasses,Capture & Share,misc,2025-11-06 09:42:21.285,566,600,-34,1,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 09:42:23.464,568,600,-32,2,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,misc,2025-11-06 09:52:16.715,1161,1200,-39,1,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 09:52:18.227,1163,1200,-37,2,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,misc,2025-11-06 10:02:18.969,1764,1800,-36,4,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,discomfort,2025-11-06 10:02:25.185,1770,1800,-30,3,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 10:02:30.711,1775,1800,-25,4,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,misc,2025-11-06 10:12:17.092,2362,2400,-38,3,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 10:12:18.821,2363,2400,-37,2,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,misc,2025-11-06 10:22:13.969,2959,3000,-41,4,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 10:22:15.784,2960,3000,-40,2,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,misc,2025-11-06 10:32:13.136,3558,3600,-42,1,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,discomfort,2025-11-06 10:32:15.051,3560,3600,-40,2,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 10:32:26.997,3572,3600,-28,3,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,misc,2025-11-06 10:42:19.267,4164,4200,-36,2,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 10:42:23.830,4168,4200,-32,3,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,misc,2025-11-06 10:52:22.640,4767,4800,-33,4,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 10:52:24.440,4769,4800,-31,2,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,misc,2025-11-06 11:02:16.377,5361,5400,-39,4,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,discomfort,2025-11-06 11:02:17.910,5363,5400,-37,3,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 11:02:19.494,5364,5400,-36,3,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,misc,2025-11-06 11:12:17.657,5962,6000,-38,3,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 11:12:18.753,5963,6000,-37,3,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,misc,2025-11-06 11:22:13.292,6558,6600,-42,3,"Glasses screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 11:22:14.578,6559,6600,-41,4,"Glasses screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,misc,2025-11-06 11:32:11.128,7156,7200,-44,4,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,discomfort,2025-11-06 11:32:12.480,7157,7200,-43,2,"Phone screen",false
2001,BDY,Gen 2 Glasses,Capture & Share,eyestrain,2025-11-06 11:32:13.962,7159,7200,-41,3,"Phone screen",false
