Start_End,Location,Iteration,Lux_value
Start,1,1,18090
Start,1,2,17960
Start,1,3,18100
Start,2,1,1344
Start,2,2,1354
Start,2,3,1349
Start,3,1,2888
Start,3,2,2879
Start,3,3,2803
Start,4,1,115100
Start,4,2,114800
Start,4,3,104300
End,1,1,2578
End,1,2,2498
End,1,3,2742
End,2,1,1705
End,2,2,1709
End,2,3,1732
End,3,1,1550
End,3,2,1532
End,3,3,1521
End,4,1,3192
End,4,2,3212
End,4,3,3215
