Start_End,Location,Iteration,Lux_value
Start,1,1,555
Start,1,2,579
Start,1,3,576
Start,2,1,540
Start,2,2,519
Start,2,3,522
Start,3,1,1769
Start,3,2,1708
Start,3,3,1704
Start,4,1,1466
Start,4,2,1474
Start,4,3,1487
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
