Start_End,Location,Iteration,Lux_value
Start,1,1,21720
Start,1,2,21520
Start,1,3,21800
Start,2,1,38700
Start,2,2,38670
Start,2,3,38670
Start,3,1,38530
Start,3,2,32400
Start,3,3,31720
Start,4,1,22080
Start,4,2,23070
Start,4,3,23090
End,1,1,49080
End,1,2,48870
End,1,3,48840
End,2,1,6347
End,2,2,6519
End,2,3,6528
End,3,1,3492
End,3,2,3430
End,3,3,3518
End,4,1,75800
End,4,2,73410
End,4,3,73610
