Start_End,Location,Iteration,Lux_value
Start,1,1,1201
Start,1,2,1216
Start,1,3,1228
Start,2,1,1147
Start,2,2,1143
Start,2,3,1149
Start,3,1,1596
Start,3,2,1545
Start,3,3,1564
Start,4,1,1638
Start,4,2,1665
Start,4,3,1672
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
