Participant ID,Moderator Initials,Device Type,Session Type,Survey Type,Timestamp,Global Time (seconds),Target Time (seconds),Deviation (seconds),Response,Focus,Missed
1005,KAM,AI Glasses & Neural Band,Discover & Learn,misc,2025-11-05 10:19:44.548,563,600,-37,0,"Real world, plain backdrop",false
1005,KAM,AI Glasses & Neural Band,Discover & Learn,eyestrain,2025-11-05 10:19:53.463,572,600,-28,1,"Real world, plain backdrop",false
1005,KAM,AI Glasses & Neural Band,Discover & Learn,misc,2025-11-05 10:29:51.202,1169,1200,-31,0,"Real world, plain backdrop",false
1005,KAM,AI Glasses & Neural Band,Discover & Learn,eyestrain,2025-11-05 10:29:54.319,1173,1200,-27,1,"Real world, plain backdrop",false
1005,KAM,AI Glasses & Neural Band,Discover & Learn,misc,2025-11-05 10:39:52.039,1770,1800,-30,0,"Real world, plain backdrop",false
1005,KAM,AI Glasses & Neural Band,Discover & Learn,discomfort,2025-11-05 10:39:53.533,1772,1800,-28,0,"Real world, plain backdrop",false
1005,KAM,AI Glasses & Neural Band,Discover & Learn,eyestrain,2025-11-05 10:39:55.397,1774,1800,-26,1,"Real world, plain backdrop",false
1005,KAM,AI Glasses & Neural Band,Discover & Learn,misc,2025-11-05 10:49:48.126,2366,2400,-34,0,"Real world, plain backdrop",false
1005,KAM,AI Glasses & Neural Band,Discover & Learn,eyestrain,2025-11-05 10:49:50.161,2368,2400,-32,1,"Real world, plain backdrop",false
1005,KAM,AI Glasses & Neural Band,Discover & Learn,misc,2025-11-05 11:00:07.424,2986,3000,-14,0,"Real world, plain backdrop",false
1005,KAM,AI Glasses & Neural Band,Discover & Learn,eyestrain,2025-11-05 11:00:09.110,2987,3000,-13,1,"Real world, plain backdrop",false
