Start_End,Location,Iteration,Lux_value
Start,1,1,900
Start,1,2,900
Start,1,3,900
Start,2,1,100
Start,2,2,100
Start,2,3,100
Start,3,1,100
Start,3,2,800
Start,3,3,800
Start,4,1,300
Start,4,2,400
Start,4,3,400
End,1,1,
End,1,2,
End,1,3,
End,2,1,
End,2,2,
End,2,3,
End,3,1,
End,3,2,
End,3,3,
End,4,1,
End,4,2,
End,4,3,
