Start_End,Location,Iteration,Lux_value
Start,1,1,517
Start,1,2,518
Start,1,3,643
Start,2,1,966
Start,2,2,997
Start,2,3,918
Start,3,1,1440
Start,3,2,1443
Start,3,3,1469
Start,4,1,604
Start,4,2,603
Start,4,3,642
End,1,1,555
End,1,2,554
End,1,3,556
End,2,1,1366
End,2,2,1368
End,2,3,1322
End,3,1,1535
End,3,2,1538
End,3,3,1577
End,4,1,585
End,4,2,590
End,4,3,610
